RUN	perf.TestSimulation	testsimulation	1676394243974	 	3.0.3
GROUP	15	login	1676394369228	1676394369471	240	OK
REQUEST	15	buyTicket	/cgi-bin/welcome.pl	1676394369472	1676394369556	OK	 
REQUEST	15	buyTicket	/cgi-bin/nav.pl	1676394369557	1676394369647	OK	 
REQUEST	15	buyTicket	/cgi-bin/reservations.pl	1676394369647	1676394369761	OK	 
REQUEST	15	buyTicket	/cgi-bin/reservations.pl	1676394369762	1676394369860	OK	 
REQUEST	15	buyTicket	/cgi-bin/reservations.pl	1676394369861	1676394369962	OK	 
REQUEST	15	buyTicket	/cgi-bin/reservations.pl	1676394369963	1676394370073	OK	 
GROUP	15	buyTicket	1676394369472	1676394370073	597	OK
REQUEST	15	itinerary	/cgi-bin/welcome.pl	1676394370073	1676394370164	OK	 
REQUEST	15	itinerary	/cgi-bin/nav.pl	1676394370165	1676394370255	OK	 
REQUEST	15	itinerary	/cgi-bin/itinerary.pl	1676394370255	1676394371098	OK	 
GROUP	15	itinerary	1676394370073	1676394371101	1024	OK
REQUEST	15	signOff	/cgi-bin/welcome.pl	1676394371101	1676394371192	OK	 
REQUEST	15	signOff	/cgi-bin/nav.pl	1676394371192	1676394371287	OK	 
REQUEST	15	signOff	/WebTours/home.html	1676394371287	1676394371316	OK	 
GROUP	15	signOff	1676394371101	1676394371317	215	OK
USER	mainScenario	15	END	1676394368668	1676394371317
USER	mainScenario	16	START	1676394373668	1676394373668
REQUEST	16	open	/webtours/	1676394373669	1676394373711	OK	 
REQUEST	16	open	/cgi-bin/welcome.pl	1676394373711	1676394373768	OK	 
REQUEST	16	open	/cgi-bin/nav.pl	1676394373769	1676394373870	OK	 
GROUP	16	open	1676394373669	1676394373870	200	OK
REQUEST	16	login	/cgi-bin/login.pl	1676394373870	1676394373962	OK	 
REQUEST	16	login	/cgi-bin/nav.pl	1676394373962	1676394374056	OK	 
REQUEST	16	login	/cgi-bin/login.pl	1676394374057	1676394374159	OK	 
GROUP	16	login	1676394373870	1676394374159	288	OK
REQUEST	16	buyTicket	/cgi-bin/welcome.pl	1676394374159	1676394374244	OK	 
REQUEST	16	buyTicket	/cgi-bin/nav.pl	1676394374245	1676394374361	OK	 
REQUEST	16	buyTicket	/cgi-bin/reservations.pl	1676394374361	1676394374462	OK	 
REQUEST	16	buyTicket	/cgi-bin/reservations.pl	1676394374463	1676394374562	OK	 
REQUEST	16	buyTicket	/cgi-bin/reservations.pl	1676394374563	1676394374664	OK	 
REQUEST	16	buyTicket	/cgi-bin/reservations.pl	1676394374665	1676394374764	OK	 
GROUP	16	buyTicket	1676394374159	1676394374764	601	OK
REQUEST	16	itinerary	/cgi-bin/welcome.pl	1676394374765	1676394374853	OK	 
REQUEST	16	itinerary	/cgi-bin/nav.pl	1676394374853	1676394375349	OK	 
REQUEST	16	itinerary	/cgi-bin/itinerary.pl	1676394375350	1676394375803	OK	 
GROUP	16	itinerary	1676394374764	1676394375805	1037	OK
REQUEST	16	signOff	/cgi-bin/welcome.pl	1676394375805	1676394375863	OK	 
REQUEST	16	signOff	/cgi-bin/nav.pl	1676394375863	1676394375987	OK	 
REQUEST	16	signOff	/WebTours/home.html	1676394375987	1676394376013	OK	 
GROUP	16	signOff	1676394375805	1676394376013	208	OK
USER	mainScenario	16	END	1676394373668	1676394376013
USER	mainScenario	17	START	1676394377680	1676394377680
REQUEST	17	open	/webtours/	1676394377681	1676394377722	OK	 
REQUEST	17	open	/cgi-bin/welcome.pl	1676394377722	1676394377778	OK	 
REQUEST	17	open	/cgi-bin/nav.pl	1676394377779	1676394377868	OK	 
GROUP	17	open	1676394377681	1676394377868	186	OK
REQUEST	17	login	/cgi-bin/login.pl	1676394377869	1676394377959	OK	 
REQUEST	17	login	/cgi-bin/nav.pl	1676394377960	1676394378054	OK	 
REQUEST	17	login	/cgi-bin/login.pl	1676394378055	1676394378147	OK	 
GROUP	17	login	1676394377868	1676394378147	276	OK
REQUEST	17	buyTicket	/cgi-bin/welcome.pl	1676394378147	1676394378237	OK	 
REQUEST	17	buyTicket	/cgi-bin/nav.pl	1676394378237	1676394378339	OK	 
REQUEST	17	buyTicket	/cgi-bin/reservations.pl	1676394378339	1676394378447	OK	 
REQUEST	17	buyTicket	/cgi-bin/reservations.pl	1676394378448	1676394378552	OK	 
REQUEST	17	buyTicket	/cgi-bin/reservations.pl	1676394378553	1676394378673	OK	 
REQUEST	17	buyTicket	/cgi-bin/reservations.pl	1676394378674	1676394378783	OK	 
GROUP	17	buyTicket	1676394378147	1676394378783	633	OK
REQUEST	17	itinerary	/cgi-bin/welcome.pl	1676394378783	1676394378871	OK	 
REQUEST	17	itinerary	/cgi-bin/nav.pl	1676394378872	1676394378961	OK	 
REQUEST	17	itinerary	/cgi-bin/itinerary.pl	1676394378961	1676394379190	OK	 
GROUP	17	itinerary	1676394378783	1676394379192	406	OK
REQUEST	17	signOff	/cgi-bin/welcome.pl	1676394379192	1676394379283	OK	 
REQUEST	17	signOff	/cgi-bin/nav.pl	1676394379284	1676394379379	OK	 
REQUEST	17	signOff	/WebTours/home.html	1676394379379	1676394379426	OK	 
GROUP	17	signOff	1676394379192	1676394379427	233	OK
USER	mainScenario	17	END	1676394377680	1676394379427
USER	mainScenario	18	START	1676394382680	1676394382680
REQUEST	18	open	/webtours/	1676394382681	1676394382708	OK	 
REQUEST	18	open	/cgi-bin/welcome.pl	1676394382708	1676394382767	OK	 
REQUEST	18	open	/cgi-bin/nav.pl	1676394382768	1676394382859	OK	 
GROUP	18	open	1676394382681	1676394382859	177	OK
REQUEST	18	login	/cgi-bin/login.pl	1676394382859	1676394382955	OK	 
REQUEST	18	login	/cgi-bin/nav.pl	1676394382956	1676394383047	OK	 
REQUEST	18	login	/cgi-bin/login.pl	1676394383048	1676394383138	OK	 
GROUP	18	login	1676394382859	1676394383138	277	OK
REQUEST	18	buyTicket	/cgi-bin/welcome.pl	1676394383138	1676394383222	OK	 
REQUEST	18	buyTicket	/cgi-bin/nav.pl	1676394383223	1676394383313	OK	 
REQUEST	18	buyTicket	/cgi-bin/reservations.pl	1676394383313	1676394383419	OK	 
REQUEST	18	buyTicket	/cgi-bin/reservations.pl	1676394383420	1676394383520	OK	 
REQUEST	18	buyTicket	/cgi-bin/reservations.pl	1676394383521	1676394383625	OK	 
REQUEST	18	buyTicket	/cgi-bin/reservations.pl	1676394383626	1676394383727	OK	 
GROUP	18	buyTicket	1676394383138	1676394383727	585	OK
REQUEST	18	itinerary	/cgi-bin/welcome.pl	1676394383728	1676394383825	OK	 
REQUEST	18	itinerary	/cgi-bin/nav.pl	1676394383825	1676394383917	OK	 
REQUEST	18	itinerary	/cgi-bin/itinerary.pl	1676394383917	1676394384110	OK	 
GROUP	18	itinerary	1676394383727	1676394384112	382	OK
REQUEST	18	signOff	/cgi-bin/welcome.pl	1676394384113	1676394384208	OK	 
REQUEST	18	signOff	/cgi-bin/nav.pl	1676394384209	1676394384301	OK	 
REQUEST	18	signOff	/WebTours/home.html	1676394384301	1676394384348	OK	 
GROUP	18	signOff	1676394384112	1676394384348	234	OK
USER	mainScenario	18	END	1676394382680	1676394384349
USER	mainScenario	19	START	1676394386671	1676394386671
REQUEST	19	open	/webtours/	1676394386671	1676394386698	OK	 
REQUEST	19	open	/cgi-bin/welcome.pl	1676394386699	1676394386758	OK	 
REQUEST	19	open	/cgi-bin/nav.pl	1676394386759	1676394386859	OK	 
GROUP	19	open	1676394386671	1676394386860	186	OK
REQUEST	19	login	/cgi-bin/login.pl	1676394386860	1676394386941	OK	 
REQUEST	19	login	/cgi-bin/nav.pl	1676394386942	1676394387040	OK	 
REQUEST	19	login	/cgi-bin/login.pl	1676394387040	1676394387145	OK	 
GROUP	19	login	1676394386860	1676394387145	284	OK
REQUEST	19	buyTicket	/cgi-bin/welcome.pl	1676394387145	1676394387234	OK	 
REQUEST	19	buyTicket	/cgi-bin/nav.pl	1676394387235	1676394387324	OK	 
REQUEST	19	buyTicket	/cgi-bin/reservations.pl	1676394387324	1676394387763	OK	 
REQUEST	19	buyTicket	/cgi-bin/reservations.pl	1676394387764	1676394387831	OK	 
REQUEST	19	buyTicket	/cgi-bin/reservations.pl	1676394387831	1676394387934	OK	 
REQUEST	19	buyTicket	/cgi-bin/reservations.pl	1676394387935	1676394388035	OK	 
GROUP	19	buyTicket	1676394387145	1676394388036	887	OK
REQUEST	19	itinerary	/cgi-bin/welcome.pl	1676394388036	1676394388125	OK	 
REQUEST	19	itinerary	/cgi-bin/nav.pl	1676394388125	1676394388220	OK	 
REQUEST	19	itinerary	/cgi-bin/itinerary.pl	1676394388221	1676394388604	OK	 
GROUP	19	itinerary	1676394388036	1676394388606	567	OK
REQUEST	19	signOff	/cgi-bin/welcome.pl	1676394388606	1676394388667	OK	 
REQUEST	19	signOff	/cgi-bin/nav.pl	1676394388667	1676394388787	OK	 
REQUEST	19	signOff	/WebTours/home.html	1676394388788	1676394388805	OK	 
GROUP	19	signOff	1676394388606	1676394388805	198	OK
USER	mainScenario	19	END	1676394386671	1676394388805
USER	mainScenario	20	START	1676394391669	1676394391669
REQUEST	20	open	/webtours/	1676394391669	1676394391700	OK	 
REQUEST	20	open	/cgi-bin/welcome.pl	1676394391701	1676394391783	OK	 
REQUEST	20	open	/cgi-bin/nav.pl	1676394391783	1676394391871	OK	 
GROUP	20	open	1676394391669	1676394391871	201	OK
REQUEST	20	login	/cgi-bin/login.pl	1676394391871	1676394393483	OK	 
REQUEST	20	login	/cgi-bin/nav.pl	1676394393484	1676394393561	OK	 
REQUEST	20	login	/cgi-bin/login.pl	1676394393562	1676394393669	OK	 
GROUP	20	login	1676394391871	1676394393669	1796	OK
REQUEST	20	buyTicket	/cgi-bin/welcome.pl	1676394393669	1676394393766	OK	 
REQUEST	20	buyTicket	/cgi-bin/nav.pl	1676394393767	1676394393866	OK	 
REQUEST	20	buyTicket	/cgi-bin/reservations.pl	1676394393866	1676394393996	OK	 
REQUEST	20	buyTicket	/cgi-bin/reservations.pl	1676394393996	1676394394093	OK	 
REQUEST	20	buyTicket	/cgi-bin/reservations.pl	1676394394094	1676394394205	OK	 
REQUEST	20	buyTicket	/cgi-bin/reservations.pl	1676394394205	1676394394319	OK	 
GROUP	20	buyTicket	1676394393669	1676394394319	648	OK
REQUEST	20	itinerary	/cgi-bin/welcome.pl	1676394394320	1676394394402	OK	 
REQUEST	20	itinerary	/cgi-bin/nav.pl	1676394394403	1676394394506	OK	 
REQUEST	20	itinerary	/cgi-bin/itinerary.pl	1676394394507	1676394394835	OK	 
GROUP	20	itinerary	1676394394319	1676394394837	513	OK
REQUEST	20	signOff	/cgi-bin/welcome.pl	1676394394837	1676394394914	OK	 
REQUEST	20	signOff	/cgi-bin/nav.pl	1676394394915	1676394395013	OK	 
REQUEST	20	signOff	/WebTours/home.html	1676394395013	1676394395061	OK	 
GROUP	20	signOff	1676394394837	1676394395062	223	OK
USER	mainScenario	20	END	1676394391669	1676394395062
USER	mainScenario	21	START	1676394396671	1676394396671
REQUEST	21	open	/webtours/	1676394396671	1676394396704	OK	 
REQUEST	21	open	/cgi-bin/welcome.pl	1676394396705	1676394396773	OK	 
REQUEST	21	open	/cgi-bin/nav.pl	1676394396774	1676394396867	OK	 
GROUP	21	open	1676394396671	1676394396868	194	OK
REQUEST	21	login	/cgi-bin/login.pl	1676394396868	1676394396965	OK	 
REQUEST	21	login	/cgi-bin/nav.pl	1676394396966	1676394397071	OK	 
REQUEST	21	login	/cgi-bin/login.pl	1676394397071	1676394397173	OK	 
GROUP	21	login	1676394396868	1676394397173	304	OK
REQUEST	21	buyTicket	/cgi-bin/welcome.pl	1676394397174	1676394397236	OK	 
REQUEST	21	buyTicket	/cgi-bin/nav.pl	1676394397236	1676394397327	OK	 
REQUEST	21	buyTicket	/cgi-bin/reservations.pl	1676394397328	1676394397433	OK	 
REQUEST	21	buyTicket	/cgi-bin/reservations.pl	1676394397433	1676394397534	OK	 
REQUEST	21	buyTicket	/cgi-bin/reservations.pl	1676394397535	1676394397643	OK	 
REQUEST	21	buyTicket	/cgi-bin/reservations.pl	1676394397644	1676394397746	OK	 
GROUP	21	buyTicket	1676394397173	1676394397746	569	OK
REQUEST	21	itinerary	/cgi-bin/welcome.pl	1676394397746	1676394397833	OK	 
REQUEST	21	itinerary	/cgi-bin/nav.pl	1676394397833	1676394397922	OK	 
REQUEST	21	itinerary	/cgi-bin/itinerary.pl	1676394397922	1676394398047	OK	 
GROUP	21	itinerary	1676394397746	1676394398049	301	OK
REQUEST	21	signOff	/cgi-bin/welcome.pl	1676394398049	1676394398105	OK	 
REQUEST	21	signOff	/cgi-bin/nav.pl	1676394398105	1676394398497	OK	 
REQUEST	21	signOff	/WebTours/home.html	1676394398498	1676394398510	OK	 
GROUP	21	signOff	1676394398049	1676394398511	460	OK
USER	mainScenario	21	END	1676394396671	1676394398511
USER	mainScenario	22	START	1676394400672	1676394400672
REQUEST	22	open	/webtours/	1676394400673	1676394400700	OK	 
REQUEST	22	open	/cgi-bin/welcome.pl	1676394400700	1676394400752	OK	 
REQUEST	22	open	/cgi-bin/nav.pl	1676394400753	1676394400877	OK	 
GROUP	22	open	1676394400673	1676394400878	203	OK
REQUEST	22	login	/cgi-bin/login.pl	1676394400878	1676394400982	OK	 
REQUEST	22	login	/cgi-bin/nav.pl	1676394400983	1676394401077	OK	 
REQUEST	22	login	/cgi-bin/login.pl	1676394401078	1676394401177	OK	 
GROUP	22	login	1676394400878	1676394401177	297	OK
REQUEST	22	buyTicket	/cgi-bin/welcome.pl	1676394401177	1676394401265	OK	 
REQUEST	22	buyTicket	/cgi-bin/nav.pl	1676394401266	1676394401653	OK	 
REQUEST	22	buyTicket	/cgi-bin/reservations.pl	1676394401653	1676394401740	OK	 
REQUEST	22	buyTicket	/cgi-bin/reservations.pl	1676394401741	1676394401837	OK	 
REQUEST	22	buyTicket	/cgi-bin/reservations.pl	1676394401838	1676394401969	OK	 
REQUEST	22	buyTicket	/cgi-bin/reservations.pl	1676394401970	1676394402070	OK	 
GROUP	22	buyTicket	1676394401177	1676394402071	889	OK
REQUEST	22	itinerary	/cgi-bin/welcome.pl	1676394402071	1676394402156	OK	 
REQUEST	22	itinerary	/cgi-bin/nav.pl	1676394402156	1676394402245	OK	 
REQUEST	22	itinerary	/cgi-bin/itinerary.pl	1676394402246	1676394402624	OK	 
GROUP	22	itinerary	1676394402071	1676394402626	552	OK
REQUEST	22	signOff	/cgi-bin/welcome.pl	1676394402626	1676394402683	OK	 
REQUEST	22	signOff	/cgi-bin/nav.pl	1676394402684	1676394402771	OK	 
REQUEST	22	signOff	/WebTours/home.html	1676394402772	1676394402819	OK	 
GROUP	22	signOff	1676394402626	1676394402819	191	OK
USER	mainScenario	22	END	1676394400672	1676394402820
USER	mainScenario	23	START	1676394405669	1676394405669
REQUEST	23	open	/webtours/	1676394405669	1676394405696	OK	 
REQUEST	23	open	/cgi-bin/welcome.pl	1676394405697	1676394405766	OK	 
REQUEST	23	open	/cgi-bin/nav.pl	1676394405766	1676394405868	OK	 
GROUP	23	open	1676394405669	1676394405868	198	OK
REQUEST	23	login	/cgi-bin/login.pl	1676394405868	1676394405966	OK	 
REQUEST	23	login	/cgi-bin/nav.pl	1676394405967	1676394406056	OK	 
REQUEST	23	login	/cgi-bin/login.pl	1676394406056	1676394406156	OK	 
GROUP	23	login	1676394405868	1676394406157	287	OK
REQUEST	23	buyTicket	/cgi-bin/welcome.pl	1676394406157	1676394406245	OK	 
REQUEST	23	buyTicket	/cgi-bin/nav.pl	1676394406246	1676394406337	OK	 
REQUEST	23	buyTicket	/cgi-bin/reservations.pl	1676394406338	1676394406463	OK	 
REQUEST	23	buyTicket	/cgi-bin/reservations.pl	1676394406464	1676394406574	OK	 
REQUEST	23	buyTicket	/cgi-bin/reservations.pl	1676394406575	1676394406677	OK	 
REQUEST	23	buyTicket	/cgi-bin/reservations.pl	1676394406678	1676394406780	OK	 
GROUP	23	buyTicket	1676394406157	1676394406780	618	OK
REQUEST	23	itinerary	/cgi-bin/welcome.pl	1676394406781	1676394406866	OK	 
REQUEST	23	itinerary	/cgi-bin/nav.pl	1676394406867	1676394406954	OK	 
REQUEST	23	itinerary	/cgi-bin/itinerary.pl	1676394406955	1676394407158	OK	 
GROUP	23	itinerary	1676394406780	1676394407160	375	OK
REQUEST	23	signOff	/cgi-bin/welcome.pl	1676394407161	1676394407252	OK	 
REQUEST	23	signOff	/cgi-bin/nav.pl	1676394407252	1676394407340	OK	 
REQUEST	23	signOff	/WebTours/home.html	1676394407341	1676394407387	OK	 
GROUP	23	signOff	1676394407160	1676394407388	225	OK
USER	mainScenario	23	END	1676394405669	1676394407388
USER	mainScenario	24	START	1676394409679	1676394409679
REQUEST	24	open	/webtours/	1676394409679	1676394409703	OK	 
REQUEST	24	open	/cgi-bin/welcome.pl	1676394409704	1676394409779	OK	 
REQUEST	24	open	/cgi-bin/nav.pl	1676394409780	1676394409869	OK	 
GROUP	24	open	1676394409679	1676394409869	188	OK
REQUEST	24	login	/cgi-bin/login.pl	1676394409869	1676394409974	OK	 
REQUEST	24	login	/cgi-bin/nav.pl	1676394409976	1676394410061	OK	 
REQUEST	24	login	/cgi-bin/login.pl	1676394410062	1676394410160	OK	 
GROUP	24	login	1676394409869	1676394410161	288	OK
REQUEST	24	buyTicket	/cgi-bin/welcome.pl	1676394410161	1676394410240	OK	 
REQUEST	24	buyTicket	/cgi-bin/nav.pl	1676394410241	1676394410337	OK	 
REQUEST	24	buyTicket	/cgi-bin/reservations.pl	1676394410338	1676394410474	OK	 
REQUEST	24	buyTicket	/cgi-bin/reservations.pl	1676394410474	1676394410555	OK	 
REQUEST	24	buyTicket	/cgi-bin/reservations.pl	1676394410556	1676394410691	OK	 
REQUEST	24	buyTicket	/cgi-bin/reservations.pl	1676394410692	1676394410787	OK	 
GROUP	24	buyTicket	1676394410161	1676394410788	622	OK
REQUEST	24	itinerary	/cgi-bin/welcome.pl	1676394410788	1676394410880	OK	 
REQUEST	24	itinerary	/cgi-bin/nav.pl	1676394410881	1676394410971	OK	 
REQUEST	24	itinerary	/cgi-bin/itinerary.pl	1676394410972	1676394411179	OK	 
GROUP	24	itinerary	1676394410788	1676394411182	389	OK
REQUEST	24	signOff	/cgi-bin/welcome.pl	1676394411182	1676394411291	OK	 
REQUEST	24	signOff	/cgi-bin/nav.pl	1676394411292	1676394411401	OK	 
REQUEST	24	signOff	/WebTours/home.html	1676394411402	1676394411415	OK	 
GROUP	24	signOff	1676394411182	1676394411415	231	OK
USER	mainScenario	24	END	1676394409679	1676394411415
USER	mainScenario	25	START	1676394414679	1676394414679
REQUEST	25	open	/webtours/	1676394414679	1676394414706	OK	 
REQUEST	25	open	/cgi-bin/welcome.pl	1676394414706	1676394414775	OK	 
REQUEST	25	open	/cgi-bin/nav.pl	1676394414775	1676394414855	OK	 
GROUP	25	open	1676394414679	1676394414856	176	OK
REQUEST	25	login	/cgi-bin/login.pl	1676394414856	1676394414948	OK	 
REQUEST	25	login	/cgi-bin/nav.pl	1676394414948	1676394415047	OK	 
REQUEST	25	login	/cgi-bin/login.pl	1676394415048	1676394415139	OK	 
GROUP	25	login	1676394414856	1676394415140	282	OK
REQUEST	25	buyTicket	/cgi-bin/welcome.pl	1676394415140	1676394415245	OK	 
REQUEST	25	buyTicket	/cgi-bin/nav.pl	1676394415245	1676394415334	OK	 
REQUEST	25	buyTicket	/cgi-bin/reservations.pl	1676394415335	1676394415442	OK	 
REQUEST	25	buyTicket	/cgi-bin/reservations.pl	1676394415442	1676394415546	OK	 
REQUEST	25	buyTicket	/cgi-bin/reservations.pl	1676394415547	1676394415656	OK	 
REQUEST	25	buyTicket	/cgi-bin/reservations.pl	1676394415657	1676394416073	OK	 
GROUP	25	buyTicket	1676394415140	1676394416074	930	OK
REQUEST	25	itinerary	/cgi-bin/welcome.pl	1676394416074	1676394416130	OK	 
REQUEST	25	itinerary	/cgi-bin/nav.pl	1676394416130	1676394416218	OK	 
REQUEST	25	itinerary	/cgi-bin/itinerary.pl	1676394416218	1676394416587	OK	 
GROUP	25	itinerary	1676394416074	1676394416590	513	OK
REQUEST	25	signOff	/cgi-bin/welcome.pl	1676394416590	1676394416654	OK	 
REQUEST	25	signOff	/cgi-bin/nav.pl	1676394416655	1676394416746	OK	 
REQUEST	25	signOff	/WebTours/home.html	1676394416746	1676394416797	OK	 
GROUP	25	signOff	1676394416590	1676394416797	206	OK
USER	mainScenario	25	END	1676394414679	1676394416797
USER	mainScenario	26	START	1676394419682	1676394419682
REQUEST	26	open	/webtours/	1676394419682	1676394419722	OK	 
REQUEST	26	open	/cgi-bin/welcome.pl	1676394419722	1676394419778	OK	 
REQUEST	26	open	/cgi-bin/nav.pl	1676394419779	1676394419874	OK	 
GROUP	26	open	1676394419682	1676394419874	191	OK
REQUEST	26	login	/cgi-bin/login.pl	1676394419874	1676394420026	OK	 
REQUEST	26	login	/cgi-bin/nav.pl	1676394420027	1676394420087	OK	 
REQUEST	26	login	/cgi-bin/login.pl	1676394420088	1676394420196	OK	 
GROUP	26	login	1676394419874	1676394420197	320	OK
REQUEST	26	buyTicket	/cgi-bin/welcome.pl	1676394420197	1676394420270	OK	 
REQUEST	26	buyTicket	/cgi-bin/nav.pl	1676394420271	1676394420366	OK	 
REQUEST	26	buyTicket	/cgi-bin/reservations.pl	1676394420366	1676394420479	OK	 
REQUEST	26	buyTicket	/cgi-bin/reservations.pl	1676394420480	1676394420589	OK	 
REQUEST	26	buyTicket	/cgi-bin/reservations.pl	1676394420590	1676394420697	OK	 
REQUEST	26	buyTicket	/cgi-bin/reservations.pl	1676394420697	1676394420800	OK	 
GROUP	26	buyTicket	1676394420197	1676394420800	600	OK
REQUEST	26	itinerary	/cgi-bin/welcome.pl	1676394420801	1676394420887	OK	 
REQUEST	26	itinerary	/cgi-bin/nav.pl	1676394420888	1676394420982	OK	 
REQUEST	26	itinerary	/cgi-bin/itinerary.pl	1676394420982	1676394421198	OK	 
GROUP	26	itinerary	1676394420800	1676394421200	396	OK
REQUEST	26	signOff	/cgi-bin/welcome.pl	1676394421200	1676394421294	OK	 
REQUEST	26	signOff	/cgi-bin/nav.pl	1676394421294	1676394421389	OK	 
REQUEST	26	signOff	/WebTours/home.html	1676394421390	1676394421435	OK	 
GROUP	26	signOff	1676394421200	1676394421436	234	OK
USER	mainScenario	26	END	1676394419682	1676394421436
USER	mainScenario	27	START	1676394423670	1676394423670
REQUEST	27	open	/webtours/	1676394423670	1676394423698	OK	 
REQUEST	27	open	/cgi-bin/welcome.pl	1676394423698	1676394423755	OK	 
REQUEST	27	open	/cgi-bin/nav.pl	1676394423755	1676394423852	OK	 
GROUP	27	open	1676394423670	1676394423852	182	OK
REQUEST	27	login	/cgi-bin/login.pl	1676394423852	1676394423945	OK	 
REQUEST	27	login	/cgi-bin/nav.pl	1676394423945	1676394424045	OK	 
REQUEST	27	login	/cgi-bin/login.pl	1676394424046	1676394424152	OK	 
GROUP	27	login	1676394423852	1676394424152	299	OK
REQUEST	27	buyTicket	/cgi-bin/welcome.pl	1676394424153	1676394424264	OK	 
REQUEST	27	buyTicket	/cgi-bin/nav.pl	1676394424264	1676394424358	OK	 
REQUEST	27	buyTicket	/cgi-bin/reservations.pl	1676394424358	1676394424471	OK	 
REQUEST	27	buyTicket	/cgi-bin/reservations.pl	1676394424471	1676394424884	OK	 
REQUEST	27	buyTicket	/cgi-bin/reservations.pl	1676394424885	1676394425005	OK	 
REQUEST	27	buyTicket	/cgi-bin/reservations.pl	1676394425005	1676394425072	OK	 
GROUP	27	buyTicket	1676394424153	1676394425072	918	OK
REQUEST	27	itinerary	/cgi-bin/welcome.pl	1676394425072	1676394425160	OK	 
REQUEST	27	itinerary	/cgi-bin/nav.pl	1676394425161	1676394425260	OK	 
REQUEST	27	itinerary	/cgi-bin/itinerary.pl	1676394425260	1676394425802	OK	 
GROUP	27	itinerary	1676394425072	1676394425803	729	OK
REQUEST	27	signOff	/cgi-bin/welcome.pl	1676394425803	1676394425868	OK	 
REQUEST	27	signOff	/cgi-bin/nav.pl	1676394425869	1676394425954	OK	 
REQUEST	27	signOff	/WebTours/home.html	1676394425955	1676394426002	OK	 
